ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13723649,JJ119017,01/18/2025 12:45:00 AM,001XX W HURON ST,0460,BATTERY,SIMPLE,HOTEL / MOTEL,false,false,1832,018,42,8,08B,1175159,1905043,2025,01/26/2025 03:41:44 PM,41.894821547,-87.632133928,"(41.894821547, -87.632133928)"
13726118,JJ121735,01/18/2025 01:00:00 AM,006XX N DEARBORN ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,1832,018,42,8,06,1175833,1904257,2025,01/26/2025 03:41:44 PM,41.892649581,-87.629682213,"(41.892649581, -87.629682213)"
13724182,JJ119664,01/18/2025 01:00:00 AM,005XX E 33RD PL,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0211,002,4,35,06,1180652,1882807,2025,01/26/2025 03:41:44 PM,41.833679765,-87.612645497,"(41.833679765, -87.612645497)"
13735331,JJ132727,01/18/2025 01:00:00 AM,024XX N Geneva Ter,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,1935,019,43,7,06,1171844,1916431,2025,02/01/2025 03:40:37 PM,41.926144513,-87.643972752,"(41.926144513, -87.643972752)"
13723671,JJ119009,01/18/2025 01:02:00 AM,031XX S CANAL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0915,009,11,60,07,1173801,1884216,2025,01/26/2025 03:41:44 PM,41.837701156,-87.637741232,"(41.837701156, -87.637741232)"
13723716,JJ119016,01/18/2025 01:13:00 AM,015XX W FULLERTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1811,018,2,7,08B,1165473,1916022,2025,01/26/2025 03:41:44 PM,41.925160357,-87.667394686,"(41.925160357, -87.667394686)"
13724461,JJ119276,01/18/2025 01:13:00 AM,020XX W Superior St,0810,THEFT,OVER $500,STREET,false,false,1221,012,36,24,06,1162609,1904929,2025,01/26/2025 03:41:44 PM,41.894780923,-87.678229649,"(41.894780923, -87.678229649)"
13723667,JJ119006,01/18/2025 01:15:00 AM,065XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0725,007,15,67,04A,1166793,1861449,2025,01/26/2025 03:41:44 PM,41.775378785,-87.664107154,"(41.775378785, -87.664107154)"
13723708,JJ119033,01/18/2025 01:20:00 AM,005XX W 18TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,true,1235,012,25,31,04A,1172805,1891471,2025,01/26/2025 03:41:44 PM,41.857631537,-87.641181413,"(41.857631537, -87.641181413)"
13723695,JJ119014,01/18/2025 01:20:00 AM,037XX W GIDDINGS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1723,017,33,14,07,1150449,1931301,2025,01/26/2025 03:41:44 PM,41.967394028,-87.72219979,"(41.967394028, -87.72219979)"
13723687,JJ119019,01/18/2025 01:20:00 AM,063XX S ROCKWELL ST,0460,BATTERY,SIMPLE,STREET,false,false,0825,008,16,66,08B,1160126,1862620,2025,01/26/2025 03:41:44 PM,41.778731944,-87.688515527,"(41.778731944, -87.688515527)"
13723672,JJ119008,01/18/2025 01:23:00 AM,055XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0715,007,16,67,08B,1165295,1867866,2025,01/26/2025 03:41:44 PM,41.793019707,-87.669417019,"(41.793019707, -87.669417019)"
13723791,JJ119043,01/18/2025 01:30:00 AM,002XX W ONTARIO ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1831,018,42,8,08B,1174477,1904439,2025,01/26/2025 03:41:44 PM,41.893179406,-87.634656764,"(41.893179406, -87.634656764)"
13723676,JJ119030,01/18/2025 01:30:00 AM,078XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0621,006,17,71,08B,1172661,1852858,2025,01/26/2025 03:41:44 PM,41.751676712,-87.642848597,"(41.751676712, -87.642848597)"
13723714,JJ119026,01/18/2025 01:38:00 AM,018XX W DEVON AVE,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,2433,024,40,2,06,1162900,1942537,2025,01/26/2025 03:41:44 PM,41.997973182,-87.676101777,"(41.997973182, -87.676101777)"
13723731,JJ119024,01/18/2025 01:41:00 AM,002XX W 95TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,0634,006,9,49,08B,1176142,1841938,2025,01/26/2025 03:41:44 PM,41.72163347,-87.630419248,"(41.72163347, -87.630419248)"
28568,JJ118999,01/18/2025 01:48:00 AM,060XX W BELDEN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2512,025,36,19,01A,1135795,1914656,2025,01/26/2025 03:41:44 PM,41.921992585,-87.776479319,"(41.921992585, -87.776479319)"
13740446,JJ138901,01/18/2025 01:50:00 AM,049XX W ST PAUL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2533,025,37,25,07,1143091,1911181,2025,02/07/2025 03:41:20 PM,41.912323681,-87.74975827,"(41.912323681, -87.74975827)"
13723720,JJ119031,01/18/2025 01:59:00 AM,026XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1031,010,22,30,08B,1149804,1886186,2025,01/26/2025 03:41:44 PM,41.843606614,-87.725746357,"(41.843606614, -87.725746357)"
13726350,JJ122096,01/18/2025 02:00:00 AM,019XX W OHIO ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1221,012,36,24,06,1163348,1904028,2025,01/26/2025 03:41:44 PM,41.892292993,-87.67554088,"(41.892292993, -87.67554088)"
13724386,JJ119706,01/18/2025 02:00:00 AM,034XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0211,002,4,35,08B,1181143,1882133,2025,01/26/2025 03:41:44 PM,41.831818944,-87.610864733,"(41.831818944, -87.610864733)"
13724690,JJ120208,01/18/2025 02:00:00 AM,066XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0322,003,6,69,07,1177427,1860815,2025,01/26/2025 03:41:44 PM,41.773405326,-87.625143469,"(41.773405326, -87.625143469)"
13724000,JJ119230,01/18/2025 02:00:00 AM,035XX W 75TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0835,008,18,70,07,1154056,1854623,2025,01/26/2025 03:41:44 PM,41.756909665,-87.71098094,"(41.756909665, -87.71098094)"
13723881,JJ119184,01/18/2025 02:00:00 AM,030XX N SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1412,014,35,21,07,1153854,1920075,2025,01/26/2025 03:41:44 PM,41.936521785,-87.70998013,"(41.936521785, -87.70998013)"
13723745,JJ119042,01/18/2025 02:09:00 AM,064XX S WASHTENAW AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0825,008,16,66,08B,1159484,1861842,2025,01/26/2025 03:41:44 PM,41.776610188,-87.69089047,"(41.776610188, -87.69089047)"
13724548,JJ119064,01/18/2025 02:20:00 AM,065XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,APARTMENT,false,true,0312,003,20,69,06,1180044,1861796,2025,01/26/2025 03:41:44 PM,41.776037752,-87.615520212,"(41.776037752, -87.615520212)"
13724884,JJ120356,01/18/2025 02:30:00 AM,001XX W HUBBARD ST,0330,ROBBERY,AGGRAVATED,STREET,false,false,1831,018,42,8,03,1175290,1903292,2025,01/26/2025 03:41:44 PM,41.890013771,-87.631705393,"(41.890013771, -87.631705393)"
13723696,JJ119054,01/18/2025 02:45:00 AM,050XX W JACKSON BLVD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1533,015,28,25,03,1142522,1898193,2025,01/26/2025 03:41:44 PM,41.876693689,-87.752171843,"(41.876693689, -87.752171843)"
13723692,JJ119057,01/18/2025 02:53:00 AM,020XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,CAR WASH,false,false,1235,012,25,31,05,1171357,1890185,2025,01/26/2025 03:41:44 PM,41.854134559,-87.646534151,"(41.854134559, -87.646534151)"
13723765,JJ119085,01/18/2025 03:00:00 AM,112XX S VERNON AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0531,005,9,49,08B,1181246,1830433,2025,01/26/2025 03:41:44 PM,41.689946357,-87.612077289,"(41.689946357, -87.612077289)"
13723783,JJ119118,01/18/2025 03:00:00 AM,015XX S ST LOUIS AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1021,010,24,29,08A,1153288,1892198,2025,01/26/2025 03:41:44 PM,41.860035905,-87.712801279,"(41.860035905, -87.712801279)"
13723793,JJ119075,01/18/2025 03:00:00 AM,076XX S COLFAX AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,true,true,0421,004,7,43,04B,1194849,1854853,2025,01/26/2025 03:41:44 PM,41.756633742,-87.56147562,"(41.756633742, -87.56147562)"
13725558,JJ119199,01/18/2025 03:00:00 AM,011XX S CANAL ST,0460,BATTERY,SIMPLE,STREET,false,false,0124,001,28,28,08B,1173310,1895266,2025,01/26/2025 03:41:44 PM,41.868034106,-87.639215155,"(41.868034106, -87.639215155)"
13726138,JJ121653,01/18/2025 03:00:00 AM,002XX E HURON ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,false,false,1834,018,2,8,02,1178046,1905133,2025,01/26/2025 03:41:44 PM,41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
13725094,JJ120586,01/18/2025 03:00:00 AM,030XX W ROSEMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,false,false,2413,024,50,2,07,1154759,1941638,2025,01/26/2025 03:41:44 PM,41.995673845,-87.706073972,"(41.995673845, -87.706073972)"
13723755,JJ119091,01/18/2025 03:03:00 AM,039XX W IRVING PARK RD,0810,THEFT,OVER $500,CTA BUS STOP,false,false,1732,017,45,16,06,1149210,1926287,2025,01/26/2025 03:41:44 PM,41.953659406,-87.72688597,"(41.953659406, -87.72688597)"
13723741,JJ119082,01/18/2025 03:08:00 AM,095XX S HALSTED ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2223,022,21,73,05,1172656,1841626,2025,01/26/2025 03:41:44 PM,41.720854695,-87.643196976,"(41.720854695, -87.643196976)"
13723807,JJ119094,01/18/2025 03:10:00 AM,028XX W BLOOMINGDALE AVE,0263,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,false,false,1421,014,26,22,02,1156994,1911871,2025,01/26/2025 03:41:44 PM,41.913946159,-87.698663387,"(41.913946159, -87.698663387)"
13723794,JJ119076,01/18/2025 03:15:00 AM,006XX N LA SALLE DR,0810,THEFT,OVER $500,GAS STATION,false,false,1832,018,42,8,06,1175023,1904549,2025,01/26/2025 03:41:44 PM,41.893469034,-87.632648229,"(41.893469034, -87.632648229)"
13723786,JJ119068,01/18/2025 03:15:00 AM,032XX N BROADWAY,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1925,019,44,6,06,1171684,1921595,2025,01/26/2025 03:41:44 PM,41.940318272,-87.644408194,"(41.940318272, -87.644408194)"
13723827,JJ119095,01/18/2025 03:20:00 AM,075XX S ST LAWRENCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0624,006,6,69,07,1181541,1855139,2025,01/26/2025 03:41:44 PM,41.757735852,-87.610237543,"(41.757735852, -87.610237543)"
13723742,JJ119070,01/18/2025 03:23:00 AM,032XX W CERMAK RD,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,1022,010,24,30,06,1155271,1889197,2025,01/26/2025 03:41:44 PM,41.851761264,-87.705602716,"(41.851761264, -87.705602716)"
13724525,JJ119126,01/18/2025 03:43:00 AM,040XX W ARMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,2534,025,26,20,05,1149169,1912984,2025,01/26/2025 03:41:44 PM,41.917155633,-87.727382343,"(41.917155633, -87.727382343)"
13723973,JJ119346,01/18/2025 03:50:00 AM,032XX W BELLE PLAINE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,1724,017,33,16,05,1154097,1927076,2025,01/26/2025 03:41:44 PM,41.955728173,-87.708899628,"(41.955728173, -87.708899628)"
13723777,JJ119086,01/18/2025 03:55:00 AM,010XX W LAWRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,false,false,1914,019,46,3,05,1168673,1932055,2025,01/26/2025 03:41:44 PM,41.969086773,-87.655170335,"(41.969086773, -87.655170335)"
13723735,JJ119083,01/18/2025 03:57:00 AM,053XX N LINCOLN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2011,020,40,4,08B,1158455,1935549,2025,01/26/2025 03:41:44 PM,41.978890273,-87.692645697,"(41.978890273, -87.692645697)"
13724358,JJ119802,01/18/2025 04:00:00 AM,033XX W MAYPOLE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1123,011,28,27,07,1154131,1900784,2025,01/26/2025 03:41:44 PM,41.883580046,-87.709477772,"(41.883580046, -87.709477772)"
13725937,JJ121426,01/18/2025 04:00:00 AM,014XX E 67TH PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,003,5,43,05,1186942,1860523,2025,01/26/2025 03:41:44 PM,41.77238375,-87.590273342,"(41.77238375, -87.590273342)"
13728481,JJ124616,01/18/2025 04:00:00 AM,049XX S DR MARTIN LUTHER KING JR DR,051B,ASSAULT,AGGRAVATED - OTHER FIREARM,STREET,false,false,0224,002,3,38,04A,1179692,1872452,2025,01/26/2025 03:41:44 PM,41.805286869,-87.616484885,"(41.805286869, -87.616484885)"
13731987,JJ128896,01/18/2025 04:00:00 AM,037XX N ODELL AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,1631,016,38,17,06,1126414,1923928,2025,01/29/2025 03:40:48 PM,41.947598103,-87.810740824,"(41.947598103, -87.810740824)"
13732040,JJ128895,01/18/2025 04:00:00 AM,037XX N ODELL AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,1631,016,38,17,06,1126414,1923928,2025,01/29/2025 03:40:48 PM,41.947598103,-87.810740824,"(41.947598103, -87.810740824)"
13731975,JJ128899,01/18/2025 04:00:00 AM,037XX N ODELL AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,false,false,1631,016,38,17,06,1126414,1923928,2025,01/29/2025 03:40:48 PM,41.947598103,-87.810740824,"(41.947598103, -87.810740824)"
13723761,JJ119093,01/18/2025 04:20:00 AM,069XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0322,003,6,69,08B,1179238,1859115,2025,01/26/2025 03:41:44 PM,41.768699234,-87.618556602,"(41.768699234, -87.618556602)"
13723835,JJ119131,01/18/2025 04:20:00 AM,010XX W CERMAK RD,0460,BATTERY,SIMPLE,CTA TRAIN,false,false,1235,012,25,31,08B,1169821,1889599,2025,01/26/2025 03:41:44 PM,41.8525601,-87.652188902,"(41.8525601, -87.652188902)"
13723758,JJ119098,01/18/2025 04:25:00 AM,060XX S HONORE ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0714,007,15,67,03,1165055,1864566,2025,01/26/2025 03:41:44 PM,41.783969175,-87.67039038,"(41.783969175, -87.67039038)"
13723768,JJ119100,01/18/2025 04:28:00 AM,020XX S WABASH AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0131,001,3,33,05,1177071,1890585,2025,01/26/2025 03:41:44 PM,41.855104858,-87.625549632,"(41.855104858, -87.625549632)"
13723792,JJ119096,01/18/2025 04:34:00 AM,012XX N CLYBOURN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,CHA APARTMENT,false,false,1821,018,27,8,04A,1172799,1908580,2025,01/26/2025 03:41:44 PM,41.904579871,-87.640696598,"(41.904579871, -87.640696598)"
13723850,JJ119198,01/18/2025 04:35:00 AM,032XX W BERTEAU AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1724,017,33,16,05,1153826,1927731,2025,01/26/2025 03:41:44 PM,41.957530951,-87.70987837,"(41.957530951, -87.70987837)"
13726226,JJ119111,01/18/2025 04:50:00 AM,020XX N CENTRAL PARK AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1413,014,26,22,08B,1152043,1913493,2025,01/26/2025 03:41:44 PM,41.918496166,-87.716809736,"(41.918496166, -87.716809736)"
13723963,JJ119374,01/18/2025 05:00:00 AM,030XX W 21ST PL,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1022,010,24,30,06,1156416,1889559,2025,01/26/2025 03:41:44 PM,41.852731587,-87.701390474,"(41.852731587, -87.701390474)"
13723860,JJ119143,01/18/2025 05:00:00 AM,015XX N LOCKWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2532,025,37,25,08B,1140744,1909798,2025,01/26/2025 03:41:44 PM,41.908572069,-87.758414682,"(41.908572069, -87.758414682)"
13724476,JJ119380,01/18/2025 05:00:00 AM,025XX W Sunnyside Ave,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,1911,019,47,4,06,1158427,1929799,2025,01/26/2025 03:41:44 PM,41.963112558,-87.692906742,"(41.963112558, -87.692906742)"
13723989,JJ119312,01/18/2025 05:00:00 AM,096XX S EUCLID AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0431,004,7,51,08B,1190864,1841435,2025,01/26/2025 03:41:44 PM,41.719910675,-87.576512079,"(41.719910675, -87.576512079)"
13723843,JJ119223,01/18/2025 05:00:00 AM,044XX N ROCKWELL ST,0810,THEFT,OVER $500,APARTMENT,false,false,1911,019,47,4,06,1158236,1929600,2025,01/26/2025 03:41:44 PM,41.962570406,-87.693614445,"(41.962570406, -87.693614445)"
13723759,JJ119106,01/18/2025 05:03:00 AM,007XX E 38TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0212,002,4,36,08B,1181525,1879930,2025,01/26/2025 03:41:44 PM,41.825764931,-87.609531252,"(41.825764931, -87.609531252)"
13723797,JJ119124,01/18/2025 05:25:00 AM,014XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0132,001,3,33,07,1177449,1893672,2025,01/26/2025 03:41:44 PM,41.863567228,-87.624068617,"(41.863567228, -87.624068617)"
13723863,JJ119153,01/18/2025 05:30:00 AM,029XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1934,019,44,6,05,1171746,1919697,2025,01/26/2025 03:41:44 PM,41.935108718,-87.644236398,"(41.935108718, -87.644236398)"
13724088,JJ119119,01/18/2025 05:30:00 AM,043XX W WEST END AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,1114,011,28,26,06,1147498,1900622,2025,01/26/2025 03:41:44 PM,41.883265234,-87.733839042,"(41.883265234, -87.733839042)"
13723775,JJ119125,01/18/2025 05:30:00 AM,006XX N RUSH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1834,018,42,8,08B,1176989,1904605,2025,02/07/2025 03:41:20 PM,41.893578417,-87.625426193,"(41.893578417, -87.625426193)"
13723831,JJ119129,01/18/2025 05:45:00 AM,077XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0611,006,17,71,08B,1166690,1853301,2025,01/26/2025 03:41:44 PM,41.753021779,-87.664716919,"(41.753021779, -87.664716919)"
13723917,JJ119151,01/18/2025 05:45:00 AM,029XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1934,019,44,6,05,1171745,1919746,2025,01/26/2025 03:41:44 PM,41.935243198,-87.644238626,"(41.935243198, -87.644238626)"
13723926,JJ119152,01/18/2025 05:49:00 AM,029XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,1934,019,44,6,05,1171744,1919767,2025,01/26/2025 03:41:44 PM,41.935300845,-87.644241681,"(41.935300845, -87.644241681)"
13723892,JJ119147,01/18/2025 06:00:00 AM,006XX N ALBANY AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1221,012,27,23,08A,1155596,1904151,2025,01/26/2025 03:41:44 PM,41.892790067,-87.704007475,"(41.892790067, -87.704007475)"
13724128,JJ119519,01/18/2025 06:00:00 AM,007XX N LA SALLE DR,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1832,018,42,8,05,1175007,1905244,2025,01/26/2025 03:41:44 PM,41.89537651,-87.632686147,"(41.89537651, -87.632686147)"
13723875,JJ119162,01/18/2025 06:10:00 AM,0000X W PARKING LOT A ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,false,false,1654,016,41,76,07,1101086,1935036,2025,01/26/2025 03:41:44 PM,41.978466127,-87.903638571,"(41.978466127, -87.903638571)"
13723823,JJ119132,01/18/2025 06:25:00 AM,015XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,true,true,0411,004,8,45,08B,1188011,1852919,2025,01/26/2025 03:41:44 PM,41.751492287,-87.586596725,"(41.751492287, -87.586596725)"
13724041,JJ119159,01/18/2025 06:25:00 AM,007XX N LA SALLE DR,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1832,018,42,8,05,1175008,1905204,2025,01/26/2025 03:41:44 PM,41.895266725,-87.632683674,"(41.895266725, -87.632683674)"
13723869,JJ119145,01/18/2025 06:30:00 AM,059XX W HURON ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,false,true,1511,015,29,25,04A,1136592,1904033,2025,01/26/2025 03:41:44 PM,41.892827543,-87.773805474,"(41.892827543, -87.773805474)"
13724826,JJ119155,01/18/2025 06:40:00 AM,0000X W TERMINAL ST,0460,BATTERY,SIMPLE,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,false,false,1652,016,41,76,08B,1100726,1934289,2025,01/26/2025 03:41:44 PM,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
13723970,JJ119149,01/18/2025 06:55:00 AM,044XX N MAGNOLIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1913,019,46,3,08B,1167113,1929571,2025,01/26/2025 03:41:44 PM,41.96230433,-87.660978081,"(41.96230433, -87.660978081)"
13723974,JJ119172,01/18/2025 07:00:00 AM,008XX N KILBOURN AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,false,false,1111,011,37,23,04B,1146211,1905380,2025,01/26/2025 03:41:44 PM,41.896346297,-87.738443905,"(41.896346297, -87.738443905)"
13724833,JJ120319,01/18/2025 07:00:00 AM,006XX W 123RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0523,005,9,53,07,1174064,1823313,2025,01/26/2025 03:41:44 PM,41.670569952,-87.638580842,"(41.670569952, -87.638580842)"
13724477,JJ119490,01/18/2025 07:00:00 AM,014XX S Michigan Ave,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0131,001,3,33,06,1177456,1893414,2025,01/26/2025 03:41:44 PM,41.862859101,-87.624050746,"(41.862859101, -87.624050746)"
13723907,JJ119157,01/18/2025 07:07:00 AM,0000X W ADAMS ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,COMMERCIAL / BUSINESS OFFICE,false,false,0113,001,34,32,03,1176180,1899450,2025,01/26/2025 03:41:44 PM,41.879451093,-87.628552828,"(41.879451093, -87.628552828)"
13724372,JJ119740,01/18/2025 07:20:00 AM,009XX W DAKIN ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1923,019,46,6,06,1169309,1926418,2025,01/26/2025 03:41:44 PM,41.953604821,-87.652996353,"(41.953604821, -87.652996353)"
13723825,JJ119158,01/18/2025 07:20:00 AM,033XX W 66TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0831,008,14,66,08B,1155336,1860335,2025,01/26/2025 03:41:44 PM,41.77255878,-87.706137269,"(41.77255878, -87.706137269)"
13724083,JJ119173,01/18/2025 07:49:00 AM,073XX W FOSTER AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1613,016,41,10,06,1126232,1933708,2025,01/26/2025 03:41:44 PM,41.97443857,-87.81119077,"(41.97443857, -87.81119077)"
13723824,JJ119166,01/18/2025 07:50:00 AM,010XX W BALMORAL AVE,0810,THEFT,OVER $500,STREET,false,false,2023,020,48,77,06,1168567,1936048,2025,01/26/2025 03:41:44 PM,41.980045979,-87.65544391,"(41.980045979, -87.65544391)"
13723975,JJ119163,01/18/2025 07:50:00 AM,026XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1935,019,43,7,06,1171920,1917941,2025,01/26/2025 03:41:44 PM,41.930286342,-87.64364886,"(41.930286342, -87.64364886)"
13724032,JJ119170,01/18/2025 07:52:00 AM,078XX S HONORE ST,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,false,false,0611,006,17,71,03,1165380,1852789,2025,01/26/2025 03:41:44 PM,41.751644614,-87.669532045,"(41.751644614, -87.669532045)"
13723931,JJ119182,01/18/2025 08:00:00 AM,011XX N LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1531,015,37,25,08B,1142154,1907148,2025,01/26/2025 03:41:44 PM,41.90127412,-87.753300784,"(41.90127412, -87.753300784)"
13724654,JJ120176,01/18/2025 08:00:00 AM,079XX S MARQUETTE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0422,004,7,46,08B,1195557,1852855,2025,01/26/2025 03:41:44 PM,41.75113362,-87.558946894,"(41.75113362, -87.558946894)"
13727861,JJ123756,01/18/2025 08:00:00 AM,006XX N Hamlin ave,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1122,011,27,23,06,1150944,1903944,2025,01/26/2025 03:41:44 PM,41.892314397,-87.72109798,"(41.892314397, -87.72109798)"
13724014,JJ119352,01/18/2025 08:00:00 AM,027XX N SAWYER AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1412,014,35,22,06,1154236,1918213,2025,01/26/2025 03:41:44 PM,41.931404684,-87.708626091,"(41.931404684, -87.708626091)"
13725232,JJ120797,01/18/2025 08:00:00 AM,017XX N LUNA AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2532,025,37,25,08A,1139132,1910993,2025,01/26/2025 03:41:44 PM,41.911880784,-87.764307348,"(41.911880784, -87.764307348)"
13724044,JJ119192,01/18/2025 08:00:00 AM,065XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0723,007,6,68,08B,1173163,1861518,2025,01/26/2025 03:41:44 PM,41.775429728,-87.640753492,"(41.775429728, -87.640753492)"
